layer,mode,auroc_mean,auroc_std,acc_mean,acc_std
26,last,0.9806113033448675,0.017245431277518992,0.9263197586726999,0.028765178787788368
27,last,0.9836568352831329,0.016269696626293004,0.9379336349924585,0.02286150304384951
28,last,0.9860300983138354,0.01408893283918422,0.9456259426847662,0.023038444245563536
29,last,0.9867221398363266,0.012626502714094809,0.953393665158371,0.020030540711389228
30,last,0.9907952985115616,0.00958624670888638,0.9651583710407239,0.0143537926186501
31,last,0.9900939199209094,0.010266614953468674,0.96131221719457,0.017118657011636788
32,last,0.99244686109738,0.010530583601248604,0.9690799396681749,0.01546278899712132
33,last,0.9921107266435986,0.01057906964620121,0.965233785822021,0.018875402285281163
34,last,0.99244686109738,0.010530583601248604,0.9613876319758672,0.02432708314942771
35,last,0.9927829955511616,0.01073745841414569,0.9613876319758672,0.02432708314942771
36,last,0.9958872960949086,0.005517091061305483,0.9767722473604825,0.014554466653301679
37,last,0.995551161641127,0.00571356728692038,0.9767722473604825,0.014554466653301679
38,last,0.995551161641127,0.00571356728692038,0.9767722473604825,0.014554466653301679
39,last,0.995551161641127,0.00571356728692038,0.9767722473604825,0.014554466653301679
40,last,0.995551161641127,0.00571356728692038,0.9767722473604825,0.014554466653301679
41,last,0.9965793376173998,0.004346198873053447,0.9767722473604825,0.014554466653301679
42,last,0.9965793376173998,0.004346198873053447,0.9767722473604825,0.014554466653301679
43,last,0.9965793376173998,0.004346198873053447,0.9767722473604825,0.014554466653301679
44,last,0.9965793376173998,0.004346198873053447,0.9767722473604825,0.014554466653301679
45,last,0.9962333168561542,0.004917819409309579,0.9767722473604825,0.014554466653301679
46,last,0.9969055857637172,0.004692362722751164,0.9767722473604825,0.014554466653301679
47,last,0.9965595650024716,0.0053606764457793075,0.9767722473604825,0.014554466653301679
48,last,0.9969055857637172,0.004692362722751164,0.9767722473604825,0.014554466653301679
49,last,0.9972516065249628,0.004032062353820961,0.9767722473604825,0.014554466653301679
50,last,0.9972516065249628,0.004032062353820961,0.9767722473604825,0.014554466653301679
51,last,0.9975976272862086,0.0033844687420686937,0.9767722473604825,0.014554466653301679
52,last,0.9975976272862086,0.0033844687420686937,0.9767722473604825,0.014554466653301679
